time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2008-11-19,9.4,6.5,11.4,1.3,,265.0,9.5,,1022.7,
2008-11-20,10.6,9.0,12.9,0.0,,251.0,12.8,,,
2008-11-21,9.4,8.3,12.7,0.0,,293.0,22.2,,,
2008-11-22,4.9,3.2,8.7,3.6,,318.0,18.5,,1015.5,
2008-11-23,3.2,-0.1,7.8,0.0,,246.0,13.0,,1005.5,
2008-11-24,4.2,1.3,7.6,7.9,,293.0,13.0,,996.1,
2008-11-25,3.9,0.5,7.0,0.5,,333.0,15.7,,1016.2,
2008-11-26,5.3,3.0,7.7,0.0,,349.0,9.2,,1027.7,
2008-11-27,3.1,1.2,5.0,0.0,,177.0,10.7,,1021.5,
2008-11-28,1.9,0.9,4.5,0.0,,165.0,12.3,,1004.9,
2008-11-29,3.1,1.3,6.1,0.0,,122.0,9.8,,993.8,
2008-11-30,3.2,0.8,5.4,4.6,,135.0,10.0,,989.9,
2008-12-01,4.9,2.9,6.4,1.8,,295.0,11.3,,999.9,
2008-12-02,4.3,1.3,6.9,0.3,,245.0,14.7,,1009.5,
2008-12-03,4.7,1.5,7.8,4.1,,241.0,13.9,,1000.3,
2008-12-04,4.8,0.2,10.3,0.0,,198.0,10.6,,994.8,
2008-12-05,6.9,5.9,8.3,5.6,,225.0,15.1,,991.4,
2008-12-06,7.0,5.8,8.9,2.3,,283.0,11.7,,1010.8,
2008-12-07,4.0,2.9,7.8,0.0,,28.0,6.5,,1027.2,
2008-12-08,2.0,1.1,3.5,0.0,,135.0,6.9,,1025.6,
2008-12-09,2.2,0.6,3.9,0.0,,277.0,8.9,,1018.1,
2008-12-10,3.4,2.3,4.8,3.3,,322.0,11.0,,1017.2,
2008-12-11,1.5,-0.5,4.7,0.0,,216.0,6.2,,1013.7,
2008-12-12,-0.9,-1.6,2.7,0.0,,177.0,9.6,,1018.5,
2008-12-13,0.3,-2.1,3.5,0.0,,150.0,15.9,,1001.4,
2008-12-14,3.9,2.5,4.2,4.6,,69.0,11.8,,996.6,
2008-12-15,1.7,1.3,3.0,0.0,,0.0,13.3,,1012.1,
2008-12-16,0.9,0.4,1.7,0.0,,348.0,9.3,,1016.4,
2008-12-17,2.8,-0.7,6.6,0.0,,259.0,8.1,,1015.8,
2008-12-18,5.8,2.4,8.6,2.0,,238.0,6.4,,1022.6,
2008-12-19,8.3,6.3,9.7,0.5,,267.0,10.3,,1026.9,
2008-12-20,9.5,5.9,12.1,0.0,,232.0,12.0,,1030.2,
2008-12-21,10.2,9.6,11.5,0.0,,255.0,9.6,,1035.9,
2008-12-22,9.7,9.3,8.9,0.0,,276.0,7.5,,1036.7,
2008-12-23,8.2,5.6,10.1,0.3,,40.0,10.2,,1035.7,
2008-12-24,5.2,2.5,8.1,0.0,,30.0,8.2,,1034.1,
2008-12-25,5.9,4.5,7.2,0.0,,35.0,16.0,,1030.4,
2008-12-26,1.9,0.2,6.7,0.0,,43.0,19.3,,1030.5,
2008-12-27,0.2,-1.0,2.1,0.0,,53.0,14.9,,1030.4,
